underlying,quote_symbol,asset_class,moneyness_bucket,tenor_bucket,chain_timestamp,source_url,n_quotes,n_liquid_quotes,total_volume,total_open_interest,fill_relative_spread,fill_abs_spread,median_relative_spread,p25_relative_spread,p75_relative_spread,median_abs_spread,p25_abs_spread,p75_abs_spread,median_mid,fill_method
CSCO,CSCO,equity_option,call_near,all,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,93,24,22739.0,73928.0,0.09431492640521584,0.10000000000000006,0.1142777655039236,0.09431492640521584,0.1669442593826338,0.19499999999999995,0.10000000000000006,0.3899999999999998,1.2325,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,call_near,le_45d,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,87,22,21336.0,47531.0,0.09944751381215468,0.09249999999999997,0.13838370025981134,0.09944751381215468,0.21518987341772156,0.135,0.09249999999999997,0.33499999999999996,0.8975000000000001,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,put_near,46_120d,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,6,5,295.0,10489.0,0.0353982300884956,0.20000000000000018,0.052313883299798816,0.0353982300884956,0.0928571428571429,0.5499999999999998,0.20000000000000018,0.6500000000000004,6.725,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,put_near,all,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,63,16,6205.0,25442.0,0.07097737942808369,0.13749999999999993,0.11900711900711894,0.07097737942808369,0.190528537507695,0.25499999999999984,0.13749999999999993,0.40000000000000036,1.4725000000000001,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,put_near,le_45d,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,57,15,5910.0,14953.0,0.07461500248385494,0.13499999999999995,0.12612612612612606,0.07461500248385494,0.1912760531175798,0.34999999999999964,0.13499999999999995,0.40000000000000036,1.4300000000000002,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,put_wing,46_120d,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,24,6,605.0,38793.0,0.070124096150088,0.9125000000000004,0.08693936877076405,0.070124096150088,0.1206091772151899,1.25,0.9125000000000004,1.8124999999999991,16.5,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,put_wing,all,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,46,12,12456.0,55424.0,0.08721968438538198,0.7200000000000001,0.13795856981719878,0.08721968438538198,0.2797347699958558,1.25,0.7200000000000001,2.5625,14.4,cboe_current_liquid_quartile_p25_relative_spread
CSCO,CSCO,equity_option,put_wing,le_45d,2026-07-03 20:18:11,https://cdn.cboe.com/api/global/delayed_quotes/options/CSCO.json,22,6,11851.0,16631.0,0.1328420860519231,0.4725000000000001,0.17626152174577553,0.1328420860519231,0.28890497363250955,1.7250000000000005,0.4725000000000001,2.5874999999999986,12.762500000000001,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,all,all,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,129,33,10048.0,122119.0,0.0598006644518273,0.18999999999999995,0.09271523178807949,0.0598006644518273,0.1643835616438356,0.2200000000000002,0.18999999999999995,0.34999999999999964,2.525,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,atm,46_120d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,8,5,603.0,24399.0,0.03367003367003367,0.25,0.039215686274509776,0.03367003367003367,0.04040404040404045,0.25,0.25,0.2999999999999998,7.425,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,atm,all,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,30,8,1678.0,32973.0,0.03782927312339075,0.24,0.06602664804794314,0.03782927312339075,0.08320957095709569,0.2549999999999999,0.24,0.3124999999999998,5.075,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,atm,le_45d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,22,6,1075.0,8574.0,0.07865558069160027,0.20999999999999996,0.08325082508250821,0.07865558069160027,0.09036975717439293,0.23499999999999988,0.20999999999999996,0.3274999999999997,2.8225,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,call_near,46_120d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,12,5,2113.0,33454.0,0.055045871559633,0.1499999999999999,0.0869565217391305,0.055045871559633,0.09386281588447645,0.15000000000000013,0.1499999999999999,0.2599999999999998,2.77,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,call_near,all,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,44,11,5239.0,63245.0,0.0710011966493817,0.15000000000000002,0.09003215434083603,0.0710011966493817,0.12758196547482714,0.20000000000000018,0.15000000000000002,0.30999999999999983,2.7249999999999996,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,call_near,le_45d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,32,8,3126.0,29791.0,0.13173609996969535,0.19000000000000003,0.2932354319637556,0.13173609996969535,0.43171542354103676,0.2150000000000001,0.19000000000000003,0.48749999999999993,1.345,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,put_near,46_120d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,8,5,523.0,10367.0,0.06249999999999992,0.18000000000000016,0.06741573033707862,0.06249999999999992,0.08607594936708868,0.19999999999999973,0.18000000000000016,0.2999999999999998,3.2,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,put_near,all,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,30,8,1291.0,14694.0,0.06618679775280895,0.1449999999999999,0.08436028873313109,0.06618679775280895,0.1301369863013698,0.1650000000000001,0.1449999999999999,0.18500000000000005,1.895,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,put_near,le_45d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,22,6,768.0,4327.0,0.11634703196347024,0.1299999999999999,0.14155251141552505,0.11634703196347024,0.5210958904109589,0.1399999999999999,0.1299999999999999,0.15749999999999997,0.9125,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,put_wing,46_120d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,12,5,1794.0,10274.0,0.16309012875536474,0.18999999999999995,0.21538461538461542,0.16309012875536474,0.5822784810126581,0.22999999999999998,0.18999999999999995,0.28,1.165,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,put_wing,all,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,25,7,1840.0,11207.0,0.18923737206999008,0.18999999999999995,0.5822784810126581,0.18923737206999008,1.0649237472766884,0.22999999999999998,0.18999999999999995,0.325,0.71,cboe_current_liquid_quartile_p25_relative_spread
CVX,CVX,equity_option,put_wing,le_45d,2026-07-05 02:00:43,https://cdn.cboe.com/api/global/delayed_quotes/options/CVX.json,13,5,46.0,933.0,0.17113665389527466,0.37,0.8705882352941177,0.17113665389527466,1.259259259259259,0.94,0.37,3.0,0.51,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,all,all,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,270,68,22815.0,95068.0,0.08764886322627205,0.24000000000000016,0.13030614870079751,0.08764886322627205,0.1940677966101694,0.3500000000000001,0.24000000000000016,0.5625,3.2375,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,atm,46_120d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,8,5,1263.0,4062.0,0.07929515418502205,0.4500000000000002,0.08333333333333329,0.07929515418502205,0.09859154929577468,0.5999999999999996,0.4500000000000002,0.7000000000000002,6.0,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,atm,all,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,63,16,3987.0,12199.0,0.06342120679554775,0.2575000000000002,0.09154929577464795,0.06342120679554775,0.12015018773466837,0.33999999999999986,0.2575000000000002,0.5399999999999999,3.65,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,atm,le_45d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,55,14,2724.0,8137.0,0.06508305459493165,0.25,0.09315664099539772,0.06508305459493165,0.13885130980199228,0.30000000000000004,0.25,0.43000000000000005,3.455,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,call_near,46_120d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,8,5,284.0,2496.0,0.07692307692307689,0.25,0.07792207792207799,0.07692307692307689,0.12658227848101267,0.2999999999999998,0.25,1.25,4.275,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,call_near,all,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,47,12,14056.0,17446.0,0.16380685080053575,0.23249999999999998,0.1903848203816224,0.16380685080053575,0.21906449326718636,0.2749999999999999,0.23249999999999998,0.3549999999999999,1.4125,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,call_near,le_45d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,39,10,13772.0,14950.0,0.17012063099288582,0.21749999999999997,0.1960451977401129,0.17012063099288582,0.23366406803685333,0.2749999999999999,0.21749999999999997,0.3299999999999999,1.305,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,put_near,46_120d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,12,5,683.0,16864.0,0.054545454545454675,0.3000000000000007,0.11267605633802814,0.054545454545454675,0.12021857923497266,0.3999999999999999,0.3000000000000007,0.5499999999999998,4.574999999999999,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,put_near,all,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,73,19,3348.0,37421.0,0.10578656224749833,0.24,0.13017751479289938,0.10578656224749833,0.17932940501642586,0.3800000000000001,0.24,0.6149999999999999,3.425,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,put_near,le_45d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,61,16,2665.0,20557.0,0.1074117565794018,0.23999999999999994,0.1404194444184721,0.1074117565794018,0.2888138862102218,0.29499999999999993,0.23999999999999994,0.5449999999999999,1.8875,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,put_wing,46_120d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,12,5,535.0,14202.0,0.14003590664272894,0.4099999999999999,0.18678815489749429,0.14003590664272894,0.23416506717850294,0.9499999999999993,0.4099999999999999,3.0500000000000007,13.025,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,put_wing,all,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,87,22,1424.0,28002.0,0.180625610152945,0.255,0.21790897987024316,0.180625610152945,0.4038542103058233,0.41000000000000003,0.255,1.1374999999999997,1.55,cboe_current_liquid_quartile_p25_relative_spread
DAL,DAL,equity_option,put_wing,le_45d,2026-07-03 15:22:16,https://cdn.cboe.com/api/global/delayed_quotes/options/DAL.json,75,19,889.0,13800.0,0.1990923422347489,0.21999999999999997,0.4086021505376345,0.1990923422347489,0.9193697868396664,0.5,0.21999999999999997,0.945,0.7899999999999999,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,all,all,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,214,54,17829.0,149419.0,0.12907801418439713,0.16250000000000003,0.25444149479273015,0.12907801418439713,0.41120121190518627,0.29000000000000004,0.16250000000000003,0.7425000000000002,1.655,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,atm,46_120d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,6,5,764.0,22076.0,0.052910052910052914,0.25,0.06222222222222216,0.052910052910052914,0.0684410646387833,0.34999999999999964,0.25,0.40000000000000036,5.3,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,atm,all,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,68,17,8269.0,50026.0,0.15873015873015875,0.16000000000000003,0.18784530386740336,0.15873015873015875,0.26950354609929084,0.30999999999999983,0.16000000000000003,0.4099999999999997,1.665,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,atm,le_45d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,62,16,7505.0,27950.0,0.1629895201323773,0.16,0.20858420614485126,0.1629895201323773,0.27638508531704237,0.31999999999999995,0.16,0.8075000000000002,1.655,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,call_near,46_120d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,6,5,982.0,13682.0,0.0571428571428572,0.25,0.057803468208092484,0.0571428571428572,0.0976491862567812,0.27,0.25,0.4500000000000002,4.325,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,call_near,all,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,57,15,3352.0,33583.0,0.10337004767384508,0.14499999999999996,0.26923076923076916,0.10337004767384508,0.5234159779614325,0.25,0.14499999999999996,0.685,0.79,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,call_near,le_45d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,51,13,2370.0,19901.0,0.26923076923076916,0.13999999999999996,0.36196319018404916,0.26923076923076916,0.7692307692307693,0.32000000000000006,0.13999999999999996,0.9199999999999999,0.745,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,put_near,46_120d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,12,5,1255.0,32927.0,0.09266409266409258,0.20999999999999996,0.1176470588235294,0.09266409266409258,0.18510158013544026,0.23999999999999977,0.20999999999999996,0.41000000000000014,2.215,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,put_near,all,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,72,18,5988.0,57963.0,0.19373947989926804,0.22,0.37394067796610164,0.19373947989926804,0.6537965783923132,0.28,0.22,1.4075,1.6974999999999998,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,put_near,le_45d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,60,15,4733.0,25036.0,0.3808701657458564,0.22,0.6470588235294117,0.3808701657458564,1.2804838182412555,0.31,0.22,1.6550000000000002,0.6,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,put_wing,46_120d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,6,5,102.0,7427.0,0.1609907120743034,0.33000000000000007,0.2808510638297873,0.1609907120743034,0.3941605839416057,0.43999999999999995,0.33000000000000007,1.75,1.175,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,put_wing,all,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,17,5,220.0,7847.0,0.2808510638297873,0.33000000000000007,0.3941605839416057,0.2808510638297873,0.44897959183673464,0.43999999999999995,0.33000000000000007,0.45,0.98,cboe_current_liquid_quartile_p25_relative_spread
DIS,DIS,equity_option,put_wing,le_45d,2026-07-03 20:47:13,https://cdn.cboe.com/api/global/delayed_quotes/options/DIS.json,11,5,118.0,420.0,0.7500000000000001,0.45,0.7628865979381445,0.7500000000000001,1.5254237288135593,0.5700000000000001,0.45,0.7400000000000001,0.48,cboe_current_liquid_quartile_p25_relative_spread
GE,GE,equity_option,all,all,2026-07-03 20:40:38,https://cdn.cboe.com/api/global/delayed_quotes/options/GE.json,280,70,5222.0,82424.0,0.10247478768577489,1.05,0.22266776742540395,0.10247478768577489,0.4861853832442068,1.8599999999999994,1.05,2.3999999999999995,7.300000000000001,cboe_current_liquid_quartile_p25_relative_spread
GE,GE,equity_option,atm,46_120d,2026-07-03 20:40:38,https://cdn.cboe.com/api/global/delayed_quotes/options/GE.json,16,5,440.0,3936.0,0.059016393442622855,0.8999999999999986,0.07784431137724554,0.059016393442622855,0.08048289738430583,1.3000000000000007,0.8999999999999986,2.0,19.675,cboe_current_liquid_quartile_p25_relative_spread
GE,GE,equity_option,atm,all,2026-07-03 20:40:38,https://cdn.cboe.com/api/global/delayed_quotes/options/GE.json,80,20,2095.0,15661.0,0.10293571163136377,1.0500000000000005,0.1828827866225024,0.10293571163136377,0.24877348330740698,1.7249999999999992,1.0500000000000005,2.225000000000001,10.575,cboe_current_liquid_quartile_p25_relative_spread
GE,GE,equity_option,atm,le_45d,2026-07-03 20:40:38,https://cdn.cboe.com/api/global/delayed_quotes/options/GE.json,64,16,1655.0,11725.0,0.17718255219832205,1.2375000000000007,0.20208407265219214,0.17718255219832205,0.33079603815113723,1.8999999999999995,1.2375000000000007,2.3250000000000006,7.4,cboe_current_liquid_quartile_p25_relative_spread
GE,GE,equity_option,call_near,46_120d,2026-07-03 20:40:38,https://cdn.cboe.com/api/global/delayed_quotes/options/GE.json,10,5,97.0,13146.0,0.1191381495564004,1.4500000000000002,0.1401273885350319,0.1191381495564004,0.18068535825545173,1.6500000000000004,1.4500000000000002,2.349999999999998,12.1,cboe_current_liquid_quartile_p25_relative_spread
GE,GE,equity_option,call_near,all,2026-07-03 20:40:38,https://cdn.cboe.com/api/global/delayed_quotes/options/GE.json,46,12,608.0,24551.0,0.233402457991522,1.19,0.35004537205081665,0.233402457991522,0.5671050350447038,1.8250000000000002,1.19,2.6999999999999993,6.425000000000001,cboe_current_liquid_quartile_p25_relative_spread
